nitrous	RelatedTo	nitrogen
satire	RelatedTo	parody
world	RelatedTo	italy
snow	RelatedTo	mountains
enrolled	IsA	person
honey	Synonym	darling
road	RelatedTo	winding
relevent	FormOf	relevant
dad	RelatedTo	wife
care	RelatedTo	shorter
dishonest	RelatedTo	dishonesty
simple	RelatedTo	string
series	Synonym	stream
booster	RelatedTo	promote
adventurous	DerivedFrom	adventure
objection	Synonym	protest
weapon	RelatedTo	bazooka
coat	RelatedTo	trench
uganda	RelatedTo	africa
michael	dbpediafield	physics
accent	RelatedTo	dialect
mage	RelatedTo	sorcerer
light	RelatedTo	relax
gender	RelatedTo	binary
contractor	DerivedFrom	contract
isis	Synonym	daesh
isiah	RelatedTo	isaiah
razors	FormOf	razor
leg	RelatedTo	toes
cross	RelatedTo	crucifix
point	RelatedTo	curse
driver	RelatedTo	female
claim	RelatedTo	request
semi	RelatedTo	shot
eye	RelatedTo	hurricane
wood	RelatedTo	mahogany
fist	RelatedTo	hole
nice	Synonym	sweet
dolphin	ReceivesAction	trained
game	RelatedTo	scheme
ring	RelatedTo	dressing
full	RelatedTo	hand
stamp	RelatedTo	hobby
son	RelatedTo	fan
pull	RelatedTo	year
heed	RelatedTo	care
orange	RelatedTo	parrot
column	RelatedTo	support
number	RelatedTo	adding
trick	RelatedTo	entertaining
candy	RelatedTo	stick
oil	RelatedTo	fluid
pork	RelatedTo	fund
claw	RelatedTo	sole
flex	RelatedTo	flexible
power	Synonym	capability
money	RelatedTo	tender
order	RelatedTo	logic
commune	RelatedTo	communion
clean	RelatedTo	wiped
nas	RelatedTo	fat
sweeper	RelatedTo	goalkeeper
triple	RelatedTo	treble
ache	RelatedTo	feet
sand	RelatedTo	edges
mortal	RelatedTo	combat
violets	FormOf	violet
obstacle	RelatedTo	progress
wool	RelatedTo	picked
grimy	HasContext	music
sign	RelatedTo	banner
plane	RelatedTo	orbit
rocket	RelatedTo	engines
grain	RelatedTo	staple
paint	RelatedTo	finch
master	RelatedTo	artist
trans	RelatedTo	jesus
moon	RelatedTo	cheese
worry	RelatedTo	touch
climb	RelatedTo	mountain
room	RelatedTo	locale
human	AtLocation	pajamas
copy	RelatedTo	bastard
dick	Synonym	cock
man	RelatedTo	woman
lodge	RelatedTo	mountain
boring	RelatedTo	boredom
opal	RelatedTo	lightning
1940s	RelatedTo	decade
bottle	IsA	part
head	RelatedTo	progress
semis	RelatedTo	space
putt	RelatedTo	hole
defend	HasContext	game
digest	PartOf	body
soul	UsedFor	live
game	RelatedTo	toys
math	AtLocation	class
black	RelatedTo	snake
test	RelatedTo	pregnancy
protest	RelatedTo	hippies
god	AtLocation	mind
pay	RelatedTo	relieve
web	RelatedTo	spins
butt	RelatedTo	blunt
crowd	RelatedTo	category
product	AtLocation	demonstration
run	RelatedTo	route
info	RelatedTo	hour
scientists	AtLocation	laboratory
walls	AtLocation	building
bed	RelatedTo	secret
flaky	RelatedTo	flake
explicit	Antonym	implicit
ivy	RelatedTo	league
thirteen	RelatedTo	maryland
breeds	FormOf	breed
roommate	RelatedTo	flatmate
donation	RelatedTo	fundraising
trip	RelatedTo	journey
kit	RelatedTo	man
end	RelatedTo	sac
pfft	RelatedTo	ending
switches	FormOf	switch
nike	RelatedTo	nikes
atheist	RelatedTo	agnostic
eastern	RelatedTo	persian
chase	IsA	jogging
brass	RelatedTo	bronze
webs	FormOf	web
soft	RelatedTo	idea
pale	RelatedTo	white
ban	RelatedTo	dye
eyelash	RelatedTo	eyebrow
jack	RelatedTo	wolf
comp	RelatedTo	part
bell	RelatedTo	clocks
accept	RelatedTo	respect
cas	RelatedTo	job
slight	IsA	care
radar	RelatedTo	shape
orient	RelatedTo	oriental
knowledge	Synonym	comprehension
judge	Antonym	criminal
call	RelatedTo	attention
twist	RelatedTo	unscrew
blond	DistinctFrom	smart
car	RelatedTo	streets
quart	RelatedTo	drink
city	RelatedTo	citizens
news	AtLocation	jail
duke	RelatedTo	rank
safe	RelatedTo	warn
roof	RelatedTo	covering
vietnam	RelatedTo	foreign
shirt	Synonym	beater
worship	HasContext	british
savage	RelatedTo	vicious
harry	IsA	reading
weight	RelatedTo	pressure
miss	RelatedTo	scan
firmware	RelatedTo	software
score	RelatedTo	drugs
eighteen	RelatedTo	birthday
fig	IsA	fruit
listing	RelatedTo	program
donkey	HasContext	vulgar
dance	RelatedTo	shaking
roger	RelatedTo	rogers
planet	RelatedTo	satellite
card	RelatedTo	posting
twenty	RelatedTo	worker
qui	RelatedTo	set
bus	Synonym	coach
lot	RelatedTo	garage
arrow	RelatedTo	feathers
hide	RelatedTo	cows
nm	RelatedTo	nautical
structure	Synonym	configuration
freeway	RelatedTo	autobahn
affair	RelatedTo	happening
sore	RelatedTo	diseased
stalker	RelatedTo	stalking
ribbon	RelatedTo	bright
shirt	AtLocation	dresser
newb	Synonym	noob
bell	RelatedTo	chime
line	RelatedTo	contour
corner	IsA	area
fact	RelatedTo	proven
negotiations	FormOf	negotiation
weather	RelatedTo	temperature
heat	RelatedTo	waves
voice	RelatedTo	chords
gorilla	RelatedTo	commercial
trans	Synonym	shift
downvote	HasContext	internet
state	RelatedTo	solid
cell	RelatedTo	genes
mast	RelatedTo	sails
dropkick	HasContext	football
fair	RelatedTo	celebration
cheesy	RelatedTo	forced
priority	RelatedTo	pregnant
bless	RelatedTo	pardon
detect	Synonym	expose
spirit	AtLocation	graveyard
line	RelatedTo	lineage
snake	RelatedTo	plumbing
fortune	HasContext	china
mountain	AtLocation	switzerland
matter	RelatedTo	states
hack	RelatedTo	move
country	RelatedTo	divided
chick	RelatedTo	yummy
size	RelatedTo	foot
de	RelatedTo	removing
platter	RelatedTo	holding
daughter	RelatedTo	relative
flies	IsA	pests
press	RelatedTo	thrust
jam	RelatedTo	sticky
gas	RelatedTo	matter
common	RelatedTo	community
de	RelatedTo	ge
record	RelatedTo	playable
rule	RelatedTo	authority
multiple	RelatedTo	multiply
reduce	RelatedTo	losing
drop	RelatedTo	reference
duck	RelatedTo	warning
flip	RelatedTo	disk
furnace	RelatedTo	burning
star	RelatedTo	full
blond	RelatedTo	brunette
person	HasProperty	guilty
fill	RelatedTo	body
hideous	Synonym	terrible
inuit	RelatedTo	aboriginal
numb	RelatedTo	song
clean	RelatedTo	smart
beds	AtLocation	hospital
center	RelatedTo	midway
spoil	RelatedTo	twist
pastor	RelatedTo	religious
united	RelatedTo	football
ally	RelatedTo	sovereign
trade	RelatedTo	similar
flame	DerivedFrom	proof
cry	RelatedTo	depression
thunder	RelatedTo	pouring
servant	RelatedTo	assistant
bag	RelatedTo	shopping
tack	RelatedTo	small
chap	RelatedTo	mass
germs	AtLocation	water
train	RelatedTo	engine
breads	IsA	food
insider	DerivedFrom	inside
bed	RelatedTo	pillows
rise	RelatedTo	bread
debris	IsA	rush
black	RelatedTo	negro
coin	RelatedTo	currency
dust	RelatedTo	skin
tank	RelatedTo	tracks
juice	RelatedTo	pressed
chroma	IsA	salt
hunts	FormOf	hunt
flower	RelatedTo	pretty
ifo	RelatedTo	ufo
rest	RelatedTo	breaks
super	RelatedTo	horse
winter	RelatedTo	voiced
group	RelatedTo	meetings
poison	RelatedTo	killed
water	IsA	utility
design	RelatedTo	decorate
air	Synonym	aura
jury	RelatedTo	judgement
grin	RelatedTo	smile
sat	RelatedTo	art
oculus	RelatedTo	window
onion	InstanceOf	satire
deliver	RelatedTo	newspaper
balloon	RelatedTo	floating
city	RelatedTo	habitat
bat	RelatedTo	rats
sauce	RelatedTo	dressing
sunday	RelatedTo	monday
free	RelatedTo	item
men	RelatedTo	jaw
tin	RelatedTo	dull
oxy	RelatedTo	gas
doctor	UsedFor	diagnose
hard	Antonym	nice
cigar	RelatedTo	smoke
spectrum	RelatedTo	emission
stem	RelatedTo	plant
heart	RelatedTo	blood
round	RelatedTo	block
cleanser	RelatedTo	detergent
ant	RelatedTo	fly
doctor	RelatedTo	training
olympus	RelatedTo	volcano
theorem	RelatedTo	theoretical
white	DerivedFrom	blond
habit	RelatedTo	learned
mustard	RelatedTo	condiment
silence	RelatedTo	condition
mind	Synonym	mood
australian	RelatedTo	queensland
airspace	HasContext	aviation
snow	RelatedTo	rainfall
rise	RelatedTo	wake
step	RelatedTo	small
lot	RelatedTo	surface
folk	RelatedTo	life
advise	RelatedTo	inform
wood	RelatedTo	texture
stop	RelatedTo	light
typhoon	RelatedTo	weather
egg	RelatedTo	dome
window	RelatedTo	looked
reporting	HasContext	economics
romance	HasProperty	complicated
idea	RelatedTo	flashing
past	RelatedTo	yesterday
elevator	RelatedTo	platform
cyber	RelatedTo	fraud
john	IsA	hunter
view	UsedFor	ease
clap	RelatedTo	cake
luke	RelatedTo	lock
mass	RelatedTo	state
park	RelatedTo	slides
private	RelatedTo	military
great	RelatedTo	heavy
eject	RelatedTo	pilot
field	RelatedTo	outstanding
bang	RelatedTo	verbal
advert	DerivedFrom	advertisement
run	RelatedTo	activity
smoky	RelatedTo	smoke
round	RelatedTo	geometry
crowd	RelatedTo	hooligans
prob	RelatedTo	drug
oil	HasProperty	edible
abandon	Synonym	evacuate
fair	RelatedTo	rides
check	RelatedTo	control
tank	RelatedTo	junk
couple	HasContext	architecture
tragedies	FormOf	tragedy
potter	RelatedTo	player
apply	RelatedTo	sucking
lose	RelatedTo	games
ana	RelatedTo	air
crust	Synonym	sleep
magi	RelatedTo	kill
muddy	Synonym	dirty
sol	RelatedTo	fly
head	RelatedTo	task
aye	RelatedTo	exclamation
lefty	Antonym	righty
head	RelatedTo	nail
train	RelatedTo	cheat
persia	Synonym	iran
child	RelatedTo	adult
ways	Synonym	ward
order	RelatedTo	organized
play	RelatedTo	theater
disc	RelatedTo	free
courts	RelatedTo	sports
backs	RelatedTo	shoot
build	RelatedTo	building
european	IsA	person
gold	RelatedTo	wealthy
king	SimilarTo	kaiser
integrity	DistinctFrom	dishonesty
word	RelatedTo	gospel
post	RelatedTo	race
bloated	RelatedTo	feature
reflections	FormOf	reflection
poo	AtLocation	zoo
studying	Causes	intelligence
telescope	RelatedTo	binoculars
split	RelatedTo	chopping
chu	RelatedTo	fat
rosa	RelatedTo	wine
observe	Synonym	perceive
class	RelatedTo	teachers
pas	RelatedTo	big
flat	RelatedTo	wide
parm	RelatedTo	full
command	RelatedTo	statement
beer	AtLocation	bottle
head	RelatedTo	seat
close	RelatedTo	ending
wake	RelatedTo	sleep
write	HasSubevent	proofreading
cour	RelatedTo	book
head	RelatedTo	seal
ima	RelatedTo	mom
protect	RelatedTo	parents
ban	RelatedTo	rot
gnome	RelatedTo	desktop
box	RelatedTo	storage
dust	AtLocation	desk
shoot	RelatedTo	bonus
necro	RelatedTo	necromancer
champagne	RelatedTo	expensive
correct	RelatedTo	lesbian
nic	RelatedTo	controller
road	RelatedTo	rocky
tower	RelatedTo	control
guilty	RelatedTo	judged
raise	RelatedTo	stones
move	RelatedTo	places
oath	RelatedTo	pledge
piece	RelatedTo	section
board	RelatedTo	tables
wise	RelatedTo	sage
chic	RelatedTo	skin
declare	HasContext	cricket
burt	RelatedTo	wine
wave	RelatedTo	surfers
coma	RelatedTo	hair
count	RelatedTo	charm
irs	PartOf	government
mini	RelatedTo	tiny
atheism	RelatedTo	atheist
milk	RelatedTo	produce
breath	Synonym	existence
early	RelatedTo	sunrise
part	Synonym	scrap
aids	FormOf	aid
sleeve	RelatedTo	sweater
year	RelatedTo	season
elegant	Synonym	graceful
sister	RelatedTo	inbred
bridge	RelatedTo	waters
pike	IsA	fish
stage	RelatedTo	broadway
george	dbpediagenre	satire
ba	RelatedTo	personality
post	RelatedTo	pass
cali	RelatedTo	mark
post	RelatedTo	past
uni	AtLocation	law
home	RelatedTo	familiarity
party	RelatedTo	making
ya	RelatedTo	ox
realize	RelatedTo	finally
tethered	RelatedTo	connected
mule	RelatedTo	shoe
stack	RelatedTo	grain
goddess	RelatedTo	aphrodite
chip	RelatedTo	wood
aurora	RelatedTo	rising
fair	RelatedTo	women
check	HasSubevent	death
board	RelatedTo	company
bounce	RelatedTo	server
single	RelatedTo	release
subs	HasContext	bdsm
ama	RelatedTo	toxic
actress	FormOf	actor
neck	RelatedTo	body
vol	RelatedTo	hot
tread	RelatedTo	track
utter	RelatedTo	speak
heart	RelatedTo	muscular
explain	RelatedTo	shorter
rail	RelatedTo	card
milk	RelatedTo	cold
tents	FormOf	tent
iron	RelatedTo	triangular
picture	RelatedTo	rectangle
foreign	RelatedTo	strange
lug	RelatedTo	rod
pay	RelatedTo	weekend
heat	RelatedTo	feel
wo	Synonym	wu
damn	RelatedTo	unfit
blouse	RelatedTo	clothing
car	HasA	seat
news	RelatedTo	scoop
chick	RelatedTo	baked
weight	RelatedTo	snatch
free	RelatedTo	life
learn	RelatedTo	result
ham	RelatedTo	lie
mystery	IsA	story
comedy	RelatedTo	laughter
city	RelatedTo	streets
chop	RelatedTo	vegetables
beat	RelatedTo	drum
boo	RelatedTo	victim
canoe	IsA	vehicle
40	IsA	weapon
breath	RelatedTo	breathe
replay	HasContext	game
fox	RelatedTo	red
concern	RelatedTo	anxiety
brow	RelatedTo	rice
end	dbpediagenre	steampunk
protest	RelatedTo	replace
stab	HasSubevent	pain
essex	RelatedTo	vermont
rounders	RelatedTo	baseball
norm	RelatedTo	permission
ozone	IsA	gas
pump	RelatedTo	ball
farm	RelatedTo	stuff
event	RelatedTo	participant
press	RelatedTo	machine
tom	dbpediaproduct	map
escape	RelatedTo	running
peru	dbpediacapital	lima
unfair	RelatedTo	biased
mood	RelatedTo	ambiance
bird	RelatedTo	animal
nuts	IsA	crunchy
hope	RelatedTo	religion
pick	RelatedTo	edge
melee	RelatedTo	combat
ante	RelatedTo	case
line	RelatedTo	limit
knight	RelatedTo	travel
withheld	RelatedTo	withhold
fork	UsedFor	lift
sheer	DerivedFrom	luck
funky	DerivedFrom	funk
painting	HasPrerequisite	perspective
wipe	RelatedTo	transition
window	RelatedTo	portal
hudson	RelatedTo	wisconsin
book	RelatedTo	covered
exam	HasProperty	hard
brace	RelatedTo	small
david	RelatedTo	mcdavid
casual	Synonym	random
mecca	RelatedTo	college
tempo	RelatedTo	strategy
movie	RelatedTo	moving
myth	RelatedTo	hero
foil	RelatedTo	wrapping
collars	FormOf	collar
meat	AtLocation	recipe
crawl	RelatedTo	child
ways	RelatedTo	side
half	RelatedTo	byte
judicial	RelatedTo	evidence
monument	UsedFor	remembering
wire	RelatedTo	cable
birds	HasA	claws
plane	RelatedTo	glide
cd	AtLocation	stereo
cigarettes	FormOf	cigarette
house	RelatedTo	household
felony	RelatedTo	imprisonment
snout	RelatedTo	mouth
garrison	RelatedTo	military
brick	RelatedTo	cement
crank	RelatedTo	power
volt	RelatedTo	watt
design	RelatedTo	planning
group	RelatedTo	peripheral
scandal	RelatedTo	discredit
german	RelatedTo	elaborate
rai	RelatedTo	top
wheel	RelatedTo	rounds
lisbon	RelatedTo	portugal
green	RelatedTo	tinge
customer	RelatedTo	business
tr	RelatedTo	t3
toy	RelatedTo	entertaining
fixing	Causes	broken
hole	RelatedTo	opening
tiger	RelatedTo	georgia
console	IsA	table
subway	UsedFor	travel
bond	RelatedTo	bind
tolerate	RelatedTo	tolerable
top	HasContext	baseball
oxide	RelatedTo	oxygen
envy	RelatedTo	jealousy
april	RelatedTo	month
irresponsible	RelatedTo	responsibility
affair	RelatedTo	venture
cowboy	IsA	boot
safety	Antonym	danger
autumn	RelatedTo	winter
armenia	RelatedTo	armenian
water	RelatedTo	glasses
spark	RelatedTo	electricity
explain	RelatedTo	helping
prize	RelatedTo	event
flag	RelatedTo	nations
choo	RelatedTo	whistle
mj	RelatedTo	marijuana
na	HasContext	nz
safe	RelatedTo	proof
hip	RelatedTo	hop
ds	Synonym	dq
color	RelatedTo	darkness
bed	RelatedTo	shut
chord	RelatedTo	piano
outfit	RelatedTo	pieces
box	RelatedTo	presents
interwebs	DerivedFrom	internet
ni	HasContext	uk
sexual	RelatedTo	coitus
bon	RelatedTo	eat
murder	RelatedTo	counting
cake	RelatedTo	cream
rom	RelatedTo	bud
memory	RelatedTo	computer
prince	RelatedTo	pretty
clap	RelatedTo	slap
mole	RelatedTo	holes
tanzania	IsA	country
wind	RelatedTo	tempest
push	RelatedTo	hard
oil	RelatedTo	elements
maintain	Synonym	continue
17	HasProperty	seventeen
scar	RelatedTo	dark
groove	RelatedTo	groovy
caste	HasContext	india
polish	RelatedTo	native
cult	RelatedTo	stir
tip	RelatedTo	end
party	RelatedTo	power
person	RelatedTo	feelings
eskimo	RelatedTo	family
trade	RelatedTo	business
silencer	RelatedTo	attachment
sing	RelatedTo	peak
age	RelatedTo	birthdays
challenge	RelatedTo	difficult
face	RelatedTo	appearance
lead	RelatedTo	follow
chick	RelatedTo	inside
quantum	RelatedTo	nuclear
attack	RelatedTo	offence
trans	RelatedTo	passing
menu	RelatedTo	restaurant
maze	RelatedTo	field
measure	RelatedTo	degrees
counter	UsedFor	space
bee	AtLocation	clover
gravel	RelatedTo	aquarium
beta	RelatedTo	route
reach	HasSubevent	delay
rank	RelatedTo	notch
state	RelatedTo	tribe
supper	RelatedTo	dinner
twist	RelatedTo	twirling
accept	RelatedTo	response
grav	RelatedTo	town
super	RelatedTo	smart
central	RelatedTo	setting
rest	RelatedTo	freedom
fort	RelatedTo	vast
exo	RelatedTo	external
intolerant	RelatedTo	intolerance
hobby	RelatedTo	horse
celebrity	Synonym	distinction
chest	RelatedTo	basic
clean	RelatedTo	scrub
boar	RelatedTo	type
ant	RelatedTo	jew
judas	RelatedTo	jesus
loyal	Antonym	fickle
cake	RelatedTo	candle
draw	Synonym	stalemate
race	Synonym	variety
call	Antonym	hanging
barr	RelatedTo	gold
silk	IsA	protein
tang	RelatedTo	fake
backup	RelatedTo	recover
knowledge	HasContext	computing
proper	RelatedTo	things
person	Desires	fellowship
ca	EtymologicallyRelatedTo	pr
scrap	RelatedTo	money
bribe	RelatedTo	cheating
jaw	RelatedTo	teeth
common	RelatedTo	regularly
viable	RelatedTo	survive
mayo	RelatedTo	yolk
quid	RelatedTo	euro
mega	RelatedTo	user
alright	Synonym	sufficient
fifty	RelatedTo	forty
hav	RelatedTo	fun
rabid	DerivedFrom	rabies
smile	RelatedTo	feeling
bryan	RelatedTo	brian
crow	RelatedTo	rooster
friend	RelatedTo	associate
pet	RelatedTo	house
cost	RelatedTo	rate
liberal	RelatedTo	provide
slay	RelatedTo	dragon
hepatitis	IsA	disease
break	RelatedTo	short
city	Antonym	small
end	RelatedTo	bit
surplus	RelatedTo	capital
opposite	IsA	single
raise	RelatedTo	promotion
angel	RelatedTo	cream
clam	RelatedTo	call
clam	RelatedTo	calm
great	Antonym	horrible
rub	RelatedTo	matter
man	RelatedTo	sentient
resent	RelatedTo	resend
thor	RelatedTo	tree
social	RelatedTo	agency
hard	RelatedTo	iron
rand	RelatedTo	meat
billboard	RelatedTo	advertisement
gen	RelatedTo	god
tempo	IsA	set
child	HasProperty	sweet
advice	RelatedTo	opinion
summer	PartOf	june
nos	RelatedTo	bit
check	RelatedTo	cheque
loser	Antonym	winner
okra	IsA	vegetable
charge	DerivedFrom	card
eye	RelatedTo	detective
lucy	RelatedTo	lucian
fish	RelatedTo	chips
fine	RelatedTo	wine
bos	RelatedTo	end
dream	RelatedTo	state
beard	RelatedTo	heterosexual
space	RelatedTo	infinity
ball	RelatedTo	knee
drawer	AtLocation	bathroom
writing	Causes	anxiety
council	RelatedTo	decision
valid	RelatedTo	force
gunn	RelatedTo	full
track	Synonym	parcel
fran	RelatedTo	idea
die	RelatedTo	living
space	RelatedTo	infinite
analog	RelatedTo	output
mal	RelatedTo	bad
distances	FormOf	distance
fairy	Synonym	faggot
ee	HasContext	legal
nasal	DerivedFrom	nose
burn	RelatedTo	george
kill	RelatedTo	taking
wings	AtLocation	heaven
rec	HasProperty	fun
fly	RelatedTo	aviation
hunting	HasProperty	killing
rodent	RelatedTo	squirrel
drop	RelatedTo	cease
emo	RelatedTo	job
organisations	FormOf	organisation
herb	RelatedTo	grass
wood	RelatedTo	board
perfect	HasContext	grammar
secret	IsA	book
person	Desires	future
style	HasContext	music
union	RelatedTo	coming
mic	RelatedTo	cap
mic	RelatedTo	car
shooting	Synonym	meteor
katie	ReceivesAction	tired
month	RelatedTo	january
sword	UsedFor	killing
noble	RelatedTo	knights
moss	DerivedFrom	rose
indian	RelatedTo	indigenous
label	RelatedTo	sight
green	RelatedTo	describing
hammer	HasContext	curling
west	RelatedTo	lake
dem	RelatedTo	cup
murder	RelatedTo	killing
roc	RelatedTo	gem
cash	AtLocation	pocket
comic	RelatedTo	green
cast	RelatedTo	performers
manageable	RelatedTo	management
shell	RelatedTo	exterior
hike	RelatedTo	pull
armpits	FormOf	armpit
abuse	RelatedTo	insult
tour	RelatedTo	concert
snack	AtLocation	backpack
climb	RelatedTo	elevation
